# Descriptor 1, Descriptor 2, log10(TOF)
4.4724e+01,5.9062e+00,-4.4975e+01
4.4724e+01,5.9095e+00,-4.5049e+01
4.4724e+01,5.9129e+00,-4.5123e+01
4.4724e+01,5.9162e+00,-4.5197e+01
4.4724e+01,5.9196e+00,-4.5271e+01
4.4724e+01,5.9229e+00,-4.5346e+01
4.4724e+01,5.9263e+00,-4.5420e+01
4.4724e+01,5.9296e+00,-4.5494e+01
4.4724e+01,5.9330e+00,-4.5568e+01
4.4724e+01,5.9363e+00,-4.5643e+01
4.4724e+01,5.9397e+00,-4.5717e+01
4.4724e+01,5.9430e+00,-4.5791e+01
4.4724e+01,5.9464e+00,-4.5865e+01
4.4724e+01,5.9497e+00,-4.5939e+01
4.4724e+01,5.9531e+00,-4.6014e+01
4.4724e+01,5.9564e+00,-4.6088e+01
4.4724e+01,5.9598e+00,-4.6162e+01
4.4724e+01,5.9631e+00,-4.6236e+01
4.4724e+01,5.9665e+00,-4.6311e+01
4.4724e+01,5.9698e+00,-4.6385e+01
4.4724e+01,5.9732e+00,-4.6459e+01
4.4724e+01,5.9765e+00,-4.6533e+01
4.4724e+01,5.9799e+00,-4.6607e+01
4.4724e+01,5.9832e+00,-4.6682e+01
4.4724e+01,5.9866e+00,-4.6756e+01
4.4724e+01,5.9899e+00,-4.6830e+01
4.4724e+01,5.9933e+00,-4.6905e+01
4.4724e+01,5.9966e+00,-4.6979e+01
4.4724e+01,6.0000e+00,-4.7054e+01
4.5729e+01,5.3333e+00,-4.7179e+01
4.5729e+01,5.3367e+00,-4.6963e+01
4.5729e+01,5.3400e+00,-4.6750e+01
4.5729e+01,5.3434e+00,-4.6540e+01
4.5729e+01,5.3467e+00,-4.6332e+01
4.5729e+01,5.3501e+00,-4.6125e+01
4.5729e+01,5.3534e+00,-4.5920e+01
4.5729e+01,5.3568e+00,-4.5717e+01
4.5729e+01,5.3601e+00,-4.5514e+01
4.5729e+01,5.3635e+00,-4.5312e+01
4.5729e+01,5.3668e+00,-4.5111e+01
4.5729e+01,5.3702e+00,-4.4910e+01
4.5729e+01,5.3735e+00,-4.4710e+01
4.5729e+01,5.3769e+00,-4.4509e+01
4.5729e+01,5.3802e+00,-4.4310e+01
4.5729e+01,5.3836e+00,-4.4110e+01
4.5729e+01,5.3869e+00,-4.3911e+01
4.5729e+01,5.3903e+00,-4.3711e+01
4.5729e+01,5.3936e+00,-4.3512e+01
4.5729e+01,5.3970e+00,-4.3313e+01
4.5729e+01,5.4003e+00,-4.3114e+01
4.5729e+01,5.4037e+00,-4.2915e+01
4.5729e+01,5.4070e+00,-4.2717e+01
4.5729e+01,5.4104e+00,-4.2518e+01
4.5729e+01,5.4137e+00,-4.2320e+01
4.5729e+01,5.4171e+00,-4.2122e+01
4.5729e+01,5.4204e+00,-4.1924e+01
4.5729e+01,5.4238e+00,-4.1726e+01
4.5729e+01,5.4271e+00,-4.1528e+01
4.5729e+01,5.4305e+00,-4.1331e+01
4.5729e+01,5.4338e+00,-4.1134e+01
4.5729e+01,5.4372e+00,-4.0938e+01
4.5729e+01,5.4405e+00,-4.0742e+01
4.5729e+01,5.4439e+00,-4.0546e+01
4.5729e+01,5.4472e+00,-4.0352e+01
4.5729e+01,5.4506e+00,-4.0158e+01
4.5729e+01,5.4539e+00,-3.9965e+01
4.5729e+01,5.4573e+00,-3.9773e+01
4.5729e+01,5.4606e+00,-3.9583e+01
4.5729e+01,5.4640e+00,-3.9394e+01
4.5729e+01,5.4673e+00,-3.9207e+01
4.5729e+01,5.4707e+00,-3.9021e+01
4.5729e+01,5.4740e+00,-3.8838e+01
4.5729e+01,5.4774e+00,-3.8658e+01
4.5729e+01,5.4807e+00,-3.8481e+01
4.5729e+01,5.4841e+00,-3.8308e+01
4.5729e+01,5.4874e+00,-3.8141e+01
4.5729e+01,5.4908e+00,-3.7980e+01
4.5729e+01,5.4941e+00,-3.7827e+01
4.5729e+01,5.4975e+00,-3.7687e+01
4.5729e+01,5.5008e+00,-3.7564e+01
4.5729e+01,5.5042e+00,-3.7463e+01
4.5729e+01,5.5075e+00,-3.7389e+01
4.5729e+01,5.5109e+00,-3.7344e+01
4.5729e+01,5.5142e+00,-3.7329e+01
4.5729e+01,5.5176e+00,-3.7339e+01
4.5729e+01,5.5209e+00,-3.7370e+01
4.5729e+01,5.5243e+00,-3.7416e+01
4.5729e+01,5.5276e+00,-3.7472e+01
4.5729e+01,5.5310e+00,-3.7534e+01
4.5729e+01,5.5343e+00,-3.7601e+01
4.5729e+01,5.5377e+00,-3.7671e+01
4.5729e+01,5.5410e+00,-3.7742e+01
4.5729e+01,5.5444e+00,-3.7815e+01
4.5729e+01,5.5477e+00,-3.7888e+01
4.5729e+01,5.5511e+00,-3.7961e+01
4.5729e+01,5.5544e+00,-3.8035e+01
4.5729e+01,5.5578e+00,-3.8109e+01
4.5729e+01,5.5611e+00,-3.8183e+01
4.5729e+01,5.5645e+00,-3.8257e+01
4.5729e+01,5.5678e+00,-3.8331e+01
4.5729e+01,5.5712e+00,-3.8406e+01
4.5729e+01,5.5745e+00,-3.8480e+01
4.5729e+01,5.5779e+00,-3.8554e+01
4.5729e+01,5.5812e+00,-3.8628e+01
4.5729e+01,5.5846e+00,-3.8702e+01
4.5729e+01,5.5879e+00,-3.8777e+01
4.5729e+01,5.5913e+00,-3.8851e+01
4.5729e+01,5.5946e+00,-3.8925e+01
4.5729e+01,5.5980e+00,-3.8999e+01
4.5729e+01,5.6013e+00,-3.9074e+01
4.5729e+01,5.6047e+00,-3.9148e+01
4.5729e+01,5.6080e+00,-3.9222e+01
4.5729e+01,5.6114e+00,-3.9296e+01
4.5729e+01,5.6147e+00,-3.9370e+01
4.5729e+01,5.6181e+00,-3.9445e+01
4.5729e+01,5.6214e+00,-3.9519e+01
4.5729e+01,5.6248e+00,-3.9593e+01
4.5729e+01,5.6281e+00,-3.9667e+01
4.5729e+01,5.6315e+00,-3.9742e+01
4.5729e+01,5.6348e+00,-3.9816e+01
4.5729e+01,5.6382e+00,-3.9890e+01
4.5729e+01,5.6415e+00,-3.9964e+01
4.5729e+01,5.6449e+00,-4.0038e+01
4.5729e+01,5.6482e+00,-4.0113e+01
4.5729e+01,5.6516e+00,-4.0187e+01
4.5729e+01,5.6549e+00,-4.0261e+01
4.5729e+01,5.6583e+00,-4.0335e+01
4.5729e+01,5.6616e+00,-4.0410e+01
4.5729e+01,5.6650e+00,-4.0484e+01
4.5729e+01,5.6683e+00,-4.0558e+01
4.5729e+01,5.6717e+00,-4.0632e+01
4.5729e+01,5.6750e+00,-4.0706e+01
4.5729e+01,5.6784e+00,-4.0781e+01
4.5729e+01,5.6817e+00,-4.0855e+01
4.5729e+01,5.6851e+00,-4.0929e+01
4.5729e+01,5.6884e+00,-4.1003e+01
4.5729e+01,5.6918e+00,-4.1078e+01
4.5729e+01,5.6951e+00,-4.1152e+01
4.5729e+01,5.6985e+00,-4.1226e+01
4.5729e+01,5.7018e+00,-4.1300e+01
4.5729e+01,5.7052e+00,-4.1374e+01
4.5729e+01,5.7085e+00,-4.1449e+01
4.5729e+01,5.7119e+00,-4.1523e+01
4.5729e+01,5.7152e+00,-4.1597e+01
4.5729e+01,5.7186e+00,-4.1671e+01
4.5729e+01,5.7219e+00,-4.1746e+01
4.5729e+01,5.7253e+00,-4.1820e+01
4.5729e+01,5.7286e+00,-4.1894e+01
4.5729e+01,5.7320e+00,-4.1968e+01
4.5729e+01,5.7353e+00,-4.2042e+01
4.5729e+01,5.7387e+00,-4.2117e+01
4.5729e+01,5.7420e+00,-4.2191e+01
4.5729e+01,5.7454e+00,-4.2265e+01
4.5729e+01,5.7487e+00,-4.2339e+01
4.5729e+01,5.7521e+00,-4.2414e+01
4.5729e+01,5.7554e+00,-4.2488e+01
4.5729e+01,5.7588e+00,-4.2562e+01
4.5729e+01,5.7621e+00,-4.2636e+01
4.5729e+01,5.7655e+00,-4.2710e+01
4.5729e+01,5.7688e+00,-4.2785e+01
4.5729e+01,5.7722e+00,-4.2859e+01
4.5729e+01,5.7755e+00,-4.2933e+01
4.5729e+01,5.7789e+00,-4.3007e+01
4.5729e+01,5.7822e+00,-4.3082e+01
4.5729e+01,5.7856e+00,-4.3156e+01
4.5729e+01,5.7889e+00,-4.3230e+01
4.5729e+01,5.7923e+00,-4.3304e+01
4.5729e+01,5.7956e+00,-4.3378e+01
4.5729e+01,5.7990e+00,-4.3453e+01
4.5729e+01,5.8023e+00,-4.3527e+01
4.5729e+01,5.8057e+00,-4.3601e+01
4.5729e+01,5.8090e+00,-4.3675e+01
4.5729e+01,5.8124e+00,-4.3750e+01
4.5729e+01,5.8157e+00,-4.3824e+01
4.5729e+01,5.8191e+00,-4.3898e+01
4.5729e+01,5.8224e+00,-4.3972e+01
4.5729e+01,5.8258e+00,-4.4046e+01
4.5729e+01,5.8291e+00,-4.4121e+01
4.5729e+01,5.8325e+00,-4.4195e+01
4.5729e+01,5.8358e+00,-4.4269e+01
4.5729e+01,5.8392e+00,-4.4343e+01
4.5729e+01,5.8425e+00,-4.4418e+01
4.5729e+01,5.8459e+00,-4.4492e+01
4.5729e+01,5.8492e+00,-4.4566e+01
4.5729e+01,5.8526e+00,-4.4640e+01
4.5729e+01,5.8559e+00,-4.4714e+01
4.5729e+01,5.8593e+00,-4.4789e+01
4.5729e+01,5.8626e+00,-4.4863e+01
4.5729e+01,5.8660e+00,-4.4937e+01
4.5729e+01,5.8693e+00,-4.5011e+01
4.5729e+01,5.8727e+00,-4.5086e+01
4.5729e+01,5.8760e+00,-4.5160e+01
4.5729e+01,5.8794e+00,-4.5234e+01
4.5729e+01,5.8827e+00,-4.5308e+01
4.5729e+01,5.8861e+00,-4.5382e+01
4.5729e+01,5.8894e+00,-4.5457e+01
4.5729e+01,5.8928e+00,-4.5531e+01
4.5729e+01,5.8961e+00,-4.5605e+01
4.5729e+01,5.8995e+00,-4.5679e+01
4.5729e+01,5.9028e+00,-4.5754e+01
4.5729e+01,5.9062e+00,-4.5828e+01
4.5729e+01,5.9095e+00,-4.5902e+01
4.5729e+01,5.9129e+00,-4.5976e+01
4.5729e+01,5.9162e+00,-4.6050e+01
4.5729e+01,5.9196e+00,-4.6125e+01
4.5729e+01,5.9229e+00,-4.6199e+01
4.5729e+01,5.9263e+00,-4.6273e+01
4.5729e+01,5.9296e+00,-4.6347e+01
4.5729e+01,5.9330e+00,-4.6422e+01
4.5729e+01,5.9363e+00,-4.6496e+01
4.5729e+01,5.9397e+00,-4.6570e+01
4.5729e+01,5.9430e+00,-4.6644e+01
4.5729e+01,5.9464e+00,-4.6718e+01
4.5729e+01,5.9497e+00,-4.6793e+01
4.5729e+01,5.9531e+00,-4.6867e+01
4.5729e+01,5.9564e+00,-4.6941e+01
4.5729e+01,5.9598e+00,-4.7015e+01
4.5729e+01,5.9631e+00,-4.7090e+01
4.5729e+01,5.9665e+00,-4.7164e+01
4.5729e+01,5.9698e+00,-4.7238e+01
4.5729e+01,5.9732e+00,-4.7312e+01
4.5729e+01,5.9765e+00,-4.7386e+01
4.5729e+01,5.9799e+00,-4.7461e+01
4.5729e+01,5.9832e+00,-4.7535e+01
4.5729e+01,5.9866e+00,-4.7609e+01
4.5729e+01,5.9899e+00,-4.7683e+01
4.5729e+01,5.9933e+00,-4.7758e+01
4.5729e+01,5.9966e+00,-4.7832e+01
4.5729e+01,6.0000e+00,-4.7906e+01
4.6734e+01,5.3333e+00,-4.8154e+01
4.6734e+01,5.3367e+00,-4.7925e+01
4.6734e+01,5.3400e+00,-4.7701e+01
4.6734e+01,5.3434e+00,-4.7481e+01
4.6734e+01,5.3467e+00,-4.7265e+01
4.6734e+01,5.3501e+00,-4.7053e+01
4.6734e+01,5.3534e+00,-4.6842e+01
4.6734e+01,5.3568e+00,-4.6634e+01
4.6734e+01,5.3601e+00,-4.6428e+01
4.6734e+01,5.3635e+00,-4.6223e+01
4.6734e+01,5.3668e+00,-4.6020e+01
4.6734e+01,5.3702e+00,-4.5817e+01
4.6734e+01,5.3735e+00,-4.5615e+01
4.6734e+01,5.3769e+00,-4.5414e+01
4.6734e+01,5.3802e+00,-4.5213e+01
4.6734e+01,5.3836e+00,-4.5013e+01
4.6734e+01,5.3869e+00,-4.4813e+01
4.6734e+01,5.3903e+00,-4.4613e+01
4.6734e+01,5.3936e+00,-4.4414e+01
4.6734e+01,5.3970e+00,-4.4214e+01
4.6734e+01,5.4003e+00,-4.4015e+01
4.6734e+01,5.4037e+00,-4.3816e+01
4.6734e+01,5.4070e+00,-4.3617e+01
4.6734e+01,5.4104e+00,-4.3418e+01
4.6734e+01,5.4137e+00,-4.3220e+01
4.6734e+01,5.4171e+00,-4.3021e+01
4.6734e+01,5.4204e+00,-4.2823e+01
4.6734e+01,5.4238e+00,-4.2625e+01
4.6734e+01,5.4271e+00,-4.2427e+01
4.6734e+01,5.4305e+00,-4.2229e+01
4.6734e+01,5.4338e+00,-4.2031e+01
4.6734e+01,5.4372e+00,-4.1834e+01
4.6734e+01,5.4405e+00,-4.1637e+01
4.6734e+01,5.4439e+00,-4.1441e+01
4.6734e+01,5.4472e+00,-4.1245e+01
4.6734e+01,5.4506e+00,-4.1050e+01
4.6734e+01,5.4539e+00,-4.0856e+01
4.6734e+01,5.4573e+00,-4.0662e+01
4.6734e+01,5.4606e+00,-4.0470e+01
4.6734e+01,5.4640e+00,-4.0278e+01
4.6734e+01,5.4673e+00,-4.0088e+01
4.6734e+01,5.4707e+00,-3.9900e+01
4.6734e+01,5.4740e+00,-3.9713e+01
4.6734e+01,5.4774e+00,-3.9529e+01
4.6734e+01,5.4807e+00,-3.9348e+01
4.6734e+01,5.4841e+00,-3.9170e+01
4.6734e+01,5.4874e+00,-3.8998e+01
4.6734e+01,5.4908e+00,-3.8831e+01
4.6734e+01,5.4941e+00,-3.8674e+01
4.6734e+01,5.4975e+00,-3.8529e+01
4.6734e+01,5.5008e+00,-3.8402e+01
4.6734e+01,5.5042e+00,-3.8299e+01
4.6734e+01,5.5075e+00,-3.8224e+01
4.6734e+01,5.5109e+00,-3.8180e+01
4.6734e+01,5.5142e+00,-3.8168e+01
4.6734e+01,5.5176e+00,-3.8181e+01
4.6734e+01,5.5209e+00,-3.8215e+01
4.6734e+01,5.5243e+00,-3.8263e+01
4.6734e+01,5.5276e+00,-3.8321e+01
4.6734e+01,5.5310e+00,-3.8385e+01
4.6734e+01,5.5343e+00,-3.8453e+01
4.6734e+01,5.5377e+00,-3.8523e+01
4.6734e+01,5.5410e+00,-3.8595e+01
4.6734e+01,5.5444e+00,-3.8668e+01
4.6734e+01,5.5477e+00,-3.8741e+01
4.6734e+01,5.5511e+00,-3.8815e+01
4.6734e+01,5.5544e+00,-3.8888e+01
4.6734e+01,5.5578e+00,-3.8962e+01
4.6734e+01,5.5611e+00,-3.9036e+01
4.6734e+01,5.5645e+00,-3.9111e+01
4.6734e+01,5.5678e+00,-3.9185e+01
4.6734e+01,5.5712e+00,-3.9259e+01
4.6734e+01,5.5745e+00,-3.9333e+01
4.6734e+01,5.5779e+00,-3.9407e+01
4.6734e+01,5.5812e+00,-3.9482e+01
4.6734e+01,5.5846e+00,-3.9556e+01
4.6734e+01,5.5879e+00,-3.9630e+01
4.6734e+01,5.5913e+00,-3.9704e+01
4.6734e+01,5.5946e+00,-3.9778e+01
4.6734e+01,5.5980e+00,-3.9853e+01
4.6734e+01,5.6013e+00,-3.9927e+01
4.6734e+01,5.6047e+00,-4.0001e+01
4.6734e+01,5.6080e+00,-4.0075e+01
4.6734e+01,5.6114e+00,-4.0149e+01
4.6734e+01,5.6147e+00,-4.0224e+01
4.6734e+01,5.6181e+00,-4.0298e+01
4.6734e+01,5.6214e+00,-4.0372e+01
4.6734e+01,5.6248e+00,-4.0446e+01
4.6734e+01,5.6281e+00,-4.0521e+01
4.6734e+01,5.6315e+00,-4.0595e+01
4.6734e+01,5.6348e+00,-4.0669e+01
4.6734e+01,5.6382e+00,-4.0743e+01
4.6734e+01,5.6415e+00,-4.0817e+01
4.6734e+01,5.6449e+00,-4.0892e+01
4.6734e+01,5.6482e+00,-4.0966e+01
4.6734e+01,5.6516e+00,-4.1040e+01
4.6734e+01,5.6549e+00,-4.1114e+01
4.6734e+01,5.6583e+00,-4.1189e+01
4.6734e+01,5.6616e+00,-4.1263e+01
4.6734e+01,5.6650e+00,-4.1337e+01
4.6734e+01,5.6683e+00,-4.1411e+01
4.6734e+01,5.6717e+00,-4.1485e+01
4.6734e+01,5.6750e+00,-4.1560e+01
4.6734e+01,5.6784e+00,-4.1634e+01
4.6734e+01,5.6817e+00,-4.1708e+01
4.6734e+01,5.6851e+00,-4.1782e+01
4.6734e+01,5.6884e+00,-4.1857e+01
4.6734e+01,5.6918e+00,-4.1931e+01
4.6734e+01,5.6951e+00,-4.2005e+01
4.6734e+01,5.6985e+00,-4.2079e+01
4.6734e+01,5.7018e+00,-4.2153e+01
4.6734e+01,5.7052e+00,-4.2228e+01
4.6734e+01,5.7085e+00,-4.2302e+01
4.6734e+01,5.7119e+00,-4.2376e+01
4.6734e+01,5.7152e+00,-4.2450e+01
4.6734e+01,5.7186e+00,-4.2525e+01
4.6734e+01,5.7219e+00,-4.2599e+01
4.6734e+01,5.7253e+00,-4.2673e+01
4.6734e+01,5.7286e+00,-4.2747e+01
4.6734e+01,5.7320e+00,-4.2821e+01
4.6734e+01,5.7353e+00,-4.2896e+01
4.6734e+01,5.7387e+00,-4.2970e+01
4.6734e+01,5.7420e+00,-4.3044e+01
4.6734e+01,5.7454e+00,-4.3118e+01
4.6734e+01,5.7487e+00,-4.3193e+01
4.6734e+01,5.7521e+00,-4.3267e+01
4.6734e+01,5.7554e+00,-4.3341e+01
4.6734e+01,5.7588e+00,-4.3415e+01
4.6734e+01,5.7621e+00,-4.3489e+01
4.6734e+01,5.7655e+00,-4.3564e+01
4.6734e+01,5.7688e+00,-4.3638e+01
4.6734e+01,5.7722e+00,-4.3712e+01
4.6734e+01,5.7755e+00,-4.3786e+01
4.6734e+01,5.7789e+00,-4.3861e+01
4.6734e+01,5.7822e+00,-4.3935e+01
4.6734e+01,5.7856e+00,-4.4009e+01
4.6734e+01,5.7889e+00,-4.4083e+01
4.6734e+01,5.7923e+00,-4.4157e+01
4.6734e+01,5.7956e+00,-4.4232e+01
4.6734e+01,5.7990e+00,-4.4306e+01
4.6734e+01,5.8023e+00,-4.4380e+01
4.6734e+01,5.8057e+00,-4.4454e+01
4.6734e+01,5.8090e+00,-4.4529e+01
4.6734e+01,5.8124e+00,-4.4603e+01
4.6734e+01,5.8157e+00,-4.4677e+01
4.6734e+01,5.8191e+00,-4.4751e+01
4.6734e+01,5.8224e+00,-4.4825e+01
4.6734e+01,5.8258e+00,-4.4900e+01
4.6734e+01,5.8291e+00,-4.4974e+01
4.6734e+01,5.8325e+00,-4.5048e+01
4.6734e+01,5.8358e+00,-4.5122e+01
4.6734e+01,5.8392e+00,-4.5197e+01
4.6734e+01,5.8425e+00,-4.5271e+01
4.6734e+01,5.8459e+00,-4.5345e+01
4.6734e+01,5.8492e+00,-4.5419e+01
4.6734e+01,5.8526e+00,-4.5493e+01
4.6734e+01,5.8559e+00,-4.5568e+01
4.6734e+01,5.8593e+00,-4.5642e+01
4.6734e+01,5.8626e+00,-4.5716e+01
4.6734e+01,5.8660e+00,-4.5790e+01
4.6734e+01,5.8693e+00,-4.5865e+01
4.6734e+01,5.8727e+00,-4.5939e+01
4.6734e+01,5.8760e+00,-4.6013e+01
4.6734e+01,5.8794e+00,-4.6087e+01
4.6734e+01,5.8827e+00,-4.6161e+01
4.6734e+01,5.8861e+00,-4.6236e+01
4.6734e+01,5.8894e+00,-4.6310e+01
4.6734e+01,5.8928e+00,-4.6384e+01
4.6734e+01,5.8961e+00,-4.6458e+01
4.6734e+01,5.8995e+00,-4.6533e+01
4.6734e+01,5.9028e+00,-4.6607e+01
4.6734e+01,5.9062e+00,-4.6681e+01
4.6734e+01,5.9095e+00,-4.6755e+01
4.6734e+01,5.9129e+00,-4.6829e+01
4.6734e+01,5.9162e+00,-4.6904e+01
4.6734e+01,5.9196e+00,-4.6978e+01
4.6734e+01,5.9229e+00,-4.7052e+01
4.6734e+01,5.9263e+00,-4.7126e+01
4.6734e+01,5.9296e+00,-4.7201e+01
4.6734e+01,5.9330e+00,-4.7275e+01
4.6734e+01,5.9363e+00,-4.7349e+01
4.6734e+01,5.9397e+00,-4.7423e+01
4.6734e+01,5.9430e+00,-4.7497e+01
4.6734e+01,5.9464e+00,-4.7572e+01
4.6734e+01,5.9497e+00,-4.7646e+01
4.6734e+01,5.9531e+00,-4.7720e+01
4.6734e+01,5.9564e+00,-4.7794e+01
4.6734e+01,5.9598e+00,-4.7869e+01
4.6734e+01,5.9631e+00,-4.7943e+01
4.6734e+01,5.9665e+00,-4.8017e+01
4.6734e+01,5.9698e+00,-4.8091e+01
4.6734e+01,5.9732e+00,-4.8165e+01
4.6734e+01,5.9765e+00,-4.8240e+01
4.6734e+01,5.9799e+00,-4.8314e+01
4.6734e+01,5.9832e+00,-4.8388e+01
4.6734e+01,5.9866e+00,-4.8462e+01
4.6734e+01,5.9899e+00,-4.8537e+01
4.6734e+01,5.9933e+00,-4.8611e+01
4.6734e+01,5.9966e+00,-4.8685e+01
4.6734e+01,6.0000e+00,-4.8759e+01
4.7739e+01,5.3333e+00,-4.9174e+01
4.7739e+01,5.3367e+00,-4.8928e+01
4.7739e+01,5.3400e+00,-4.8689e+01
4.7739e+01,5.3434e+00,-4.8455e+01
4.7739e+01,5.3467e+00,-4.8226e+01
4.7739e+01,5.3501e+00,-4.8003e+01
4.7739e+01,5.3534e+00,-4.7783e+01
4.7739e+01,5.3568e+00,-4.7568e+01
4.7739e+01,5.3601e+00,-4.7355e+01
4.7739e+01,5.3635e+00,-4.7145e+01
4.7739e+01,5.3668e+00,-4.6937e+01
4.7739e+01,5.3702e+00,-4.6731e+01
4.7739e+01,5.3735e+00,-4.6527e+01
4.7739e+01,5.3769e+00,-4.6323e+01
4.7739e+01,5.3802e+00,-4.6121e+01
4.7739e+01,5.3836e+00,-4.5919e+01
4.7739e+01,5.3869e+00,-4.5718e+01
4.7739e+01,5.3903e+00,-4.5517e+01
4.7739e+01,5.3936e+00,-4.5317e+01
4.7739e+01,5.3970e+00,-4.5117e+01
4.7739e+01,5.4003e+00,-4.4917e+01
4.7739e+01,5.4037e+00,-4.4717e+01
4.7739e+01,5.4070e+00,-4.4518e+01
4.7739e+01,5.4104e+00,-4.4319e+01
4.7739e+01,5.4137e+00,-4.4120e+01
4.7739e+01,5.4171e+00,-4.3921e+01
4.7739e+01,5.4204e+00,-4.3722e+01
4.7739e+01,5.4238e+00,-4.3524e+01
4.7739e+01,5.4271e+00,-4.3326e+01
4.7739e+01,5.4305e+00,-4.3127e+01
4.7739e+01,5.4338e+00,-4.2930e+01
4.7739e+01,5.4372e+00,-4.2732e+01
4.7739e+01,5.4405e+00,-4.2534e+01
4.7739e+01,5.4439e+00,-4.2337e+01
4.7739e+01,5.4472e+00,-4.2141e+01
4.7739e+01,5.4506e+00,-4.1945e+01
4.7739e+01,5.4539e+00,-4.1749e+01
4.7739e+01,5.4573e+00,-4.1554e+01
4.7739e+01,5.4606e+00,-4.1360e+01
4.7739e+01,5.4640e+00,-4.1166e+01
4.7739e+01,5.4673e+00,-4.0974e+01
4.7739e+01,5.4707e+00,-4.0783e+01
4.7739e+01,5.4740e+00,-4.0594e+01
4.7739e+01,5.4774e+00,-4.0407e+01
4.7739e+01,5.4807e+00,-4.0222e+01
4.7739e+01,5.4841e+00,-4.0040e+01
4.7739e+01,5.4874e+00,-3.9863e+01
4.7739e+01,5.4908e+00,-3.9691e+01
4.7739e+01,5.4941e+00,-3.9529e+01
4.7739e+01,5.4975e+00,-3.9379e+01
4.7739e+01,5.5008e+00,-3.9248e+01
4.7739e+01,5.5042e+00,-3.9141e+01
4.7739e+01,5.5075e+00,-3.9065e+01
4.7739e+01,5.5109e+00,-3.9022e+01
4.7739e+01,5.5142e+00,-3.9011e+01
4.7739e+01,5.5176e+00,-3.9026e+01
4.7739e+01,5.5209e+00,-3.9062e+01
4.7739e+01,5.5243e+00,-3.9112e+01
4.7739e+01,5.5276e+00,-3.9171e+01
4.7739e+01,5.5310e+00,-3.9236e+01
4.7739e+01,5.5343e+00,-3.9305e+01
4.7739e+01,5.5377e+00,-3.9376e+01
4.7739e+01,5.5410e+00,-3.9448e+01
4.7739e+01,5.5444e+00,-3.9520e+01
4.7739e+01,5.5477e+00,-3.9594e+01
4.7739e+01,5.5511e+00,-3.9668e+01
4.7739e+01,5.5544e+00,-3.9742e+01
4.7739e+01,5.5578e+00,-3.9816e+01
4.7739e+01,5.5611e+00,-3.9890e+01
4.7739e+01,5.5645e+00,-3.9964e+01
4.7739e+01,5.5678e+00,-4.0038e+01
4.7739e+01,5.5712e+00,-4.0112e+01
4.7739e+01,5.5745e+00,-4.0186e+01
4.7739e+01,5.5779e+00,-4.0261e+01
4.7739e+01,5.5812e+00,-4.0335e+01
4.7739e+01,5.5846e+00,-4.0409e+01
4.7739e+01,5.5879e+00,-4.0483e+01
4.7739e+01,5.5913e+00,-4.0557e+01
4.7739e+01,5.5946e+00,-4.0632e+01
4.7739e+01,5.5980e+00,-4.0706e+01
4.7739e+01,5.6013e+00,-4.0780e+01
4.7739e+01,5.6047e+00,-4.0854e+01
4.7739e+01,5.6080e+00,-4.0929e+01
4.7739e+01,5.6114e+00,-4.1003e+01
4.7739e+01,5.6147e+00,-4.1077e+01
4.7739e+01,5.6181e+00,-4.1151e+01
4.7739e+01,5.6214e+00,-4.1225e+01
4.7739e+01,5.6248e+00,-4.1300e+01
4.7739e+01,5.6281e+00,-4.1374e+01
4.7739e+01,5.6315e+00,-4.1448e+01
4.7739e+01,5.6348e+00,-4.1522e+01
4.7739e+01,5.6382e+00,-4.1597e+01
4.7739e+01,5.6415e+00,-4.1671e+01
4.7739e+01,5.6449e+00,-4.1745e+01
4.7739e+01,5.6482e+00,-4.1819e+01
4.7739e+01,5.6516e+00,-4.1893e+01
4.7739e+01,5.6549e+00,-4.1968e+01
4.7739e+01,5.6583e+00,-4.2042e+01
4.7739e+01,5.6616e+00,-4.2116e+01
4.7739e+01,5.6650e+00,-4.2190e+01
4.7739e+01,5.6683e+00,-4.2265e+01
4.7739e+01,5.6717e+00,-4.2339e+01
4.7739e+01,5.6750e+00,-4.2413e+01
4.7739e+01,5.6784e+00,-4.2487e+01
4.7739e+01,5.6817e+00,-4.2561e+01
4.7739e+01,5.6851e+00,-4.2636e+01
4.7739e+01,5.6884e+00,-4.2710e+01
4.7739e+01,5.6918e+00,-4.2784e+01
4.7739e+01,5.6951e+00,-4.2858e+01
4.7739e+01,5.6985e+00,-4.2933e+01
4.7739e+01,5.7018e+00,-4.3007e+01
4.7739e+01,5.7052e+00,-4.3081e+01
4.7739e+01,5.7085e+00,-4.3155e+01
4.7739e+01,5.7119e+00,-4.3229e+01
4.7739e+01,5.7152e+00,-4.3304e+01
4.7739e+01,5.7186e+00,-4.3378e+01
4.7739e+01,5.7219e+00,-4.3452e+01
4.7739e+01,5.7253e+00,-4.3526e+01
4.7739e+01,5.7286e+00,-4.3601e+01
4.7739e+01,5.7320e+00,-4.3675e+01
4.7739e+01,5.7353e+00,-4.3749e+01
4.7739e+01,5.7387e+00,-4.3823e+01
4.7739e+01,5.7420e+00,-4.3897e+01
4.7739e+01,5.7454e+00,-4.3972e+01
4.7739e+01,5.7487e+00,-4.4046e+01
4.7739e+01,5.7521e+00,-4.4120e+01
4.7739e+01,5.7554e+00,-4.4194e+01
4.7739e+01,5.7588e+00,-4.4269e+01
4.7739e+01,5.7621e+00,-4.4343e+01
4.7739e+01,5.7655e+00,-4.4417e+01
